"cnpj","ano","trimestre","conta","nome","instituicoes_financeiras_ligadas","instituicoes_financeiras_nao_ligadas","securitizadoras_ligadas","securitizadoras_nao_ligadas"
"34169557","2002","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"34169557","2002","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"34169557","2002","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"34169557","2002","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"34169557","2002","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"34169557","2002","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"34169557","2002","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"34169557","2002","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"34169557","2002","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"34169557","2002","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"34169557","2002","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"34169557","2002","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"34169557","2003","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"34169557","2003","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"34169557","2003","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"34169557","2003","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"34169557","2003","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"34169557","2003","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"34169557","2003","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"34169557","2003","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"34169557","2003","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"34169557","2003","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"34169557","2003","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"34169557","2003","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"34169557","2004","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"34169557","2004","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"34169557","2004","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"34169557","2004","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"34169557","2004","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"34169557","2004","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"34169557","2004","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"34169557","2004","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"34169557","2004","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"34169557","2004","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"34169557","2004","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"34169557","2004","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"34169557","2005","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"34169557","2005","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"34169557","2005","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"34169557","2005","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"34169557","2005","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"34169557","2005","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"34169557","2005","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"34169557","2005","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"34169557","2005","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"34169557","2005","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"34169557","2005","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"34169557","2005","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"34169557","2006","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"34169557","2006","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"34169557","2006","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"34169557","2006","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"34169557","2006","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"34169557","2006","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"34169557","2006","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"34169557","2006","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"34169557","2006","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"34169557","2006","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"34169557","2006","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"34169557","2006","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"34169557","2007","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"34169557","2007","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"34169557","2007","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"34169557","2007","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"34169557","2007","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"34169557","2007","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"34169557","2007","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"34169557","2007","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"34169557","2007","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"34169557","2007","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"34169557","2007","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"34169557","2007","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"34169557","2008","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"34169557","2008","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"34169557","2008","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"34169557","2008","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"34169557","2008","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"34169557","2008","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"34169557","2008","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"34169557","2008","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"34169557","2008","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"34169557","2008","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"34169557","2008","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"34169557","2008","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"34169557","2009","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"34169557","2009","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"34169557","2009","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"34169557","2009","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"34169557","2009","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"34169557","2009","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"34169557","2009","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"34169557","2009","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"34169557","2009","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"34169557","2009","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"34169557","2009","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"34169557","2009","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"34265561","2001","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"34265561","2001","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"34265561","2001","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"34265561","2001","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"34265561","2001","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"34265561","2001","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"34265561","2001","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",831,0,0,0
"34265561","2001","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"34265561","2001","3","00.0.0.01.00.00","TOTAL",831,0,0,0
"34265561","2001","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",895.8,0,0,0
"34265561","2001","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"34265561","2001","4","00.0.0.01.00.00","TOTAL",895.8,0,0,0
"34265561","2002","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",656.69,0,0,0
"34265561","2002","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"34265561","2002","1","00.0.0.01.00.00","TOTAL",656.69,0,0,0
"34265561","2002","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",421.25,0,0,0
"34265561","2002","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,1134.8,0,0
"34265561","2002","2","00.0.0.01.00.00","TOTAL",421.25,1134.8,0,0
"34265561","2002","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"34265561","2002","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"34265561","2002","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"34265561","2002","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"34265561","2002","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"34265561","2002","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"34265561","2003","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"34265561","2003","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"34265561","2003","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"34265561","2003","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"34265561","2003","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"34265561","2003","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"34265561","2003","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"34265561","2003","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,4764.12,0,0
"34265561","2003","3","00.0.0.01.00.00","TOTAL",0,4764.12,0,0
"34265561","2003","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"34265561","2003","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"34265561","2003","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"34265561","2004","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"34265561","2004","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"34265561","2004","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"34265561","2004","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"34265561","2004","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"34265561","2004","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"34265561","2004","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"34265561","2004","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",4455.13,0,0,0
"34265561","2004","3","00.0.0.01.00.00","TOTAL",4455.13,0,0,0
"34265561","2004","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"34265561","2004","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"34265561","2004","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"34265561","2005","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"34265561","2005","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"34265561","2005","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"34265561","2005","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"34265561","2005","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"34265561","2005","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"34265561","2005","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"34265561","2005","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"34265561","2005","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"34265561","2005","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"34265561","2005","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"34265561","2005","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"34265561","2006","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"34265561","2006","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"34265561","2006","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"34265561","2006","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"34265561","2006","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"34265561","2006","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"34265561","2006","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"34265561","2006","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"34265561","2006","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"34265561","2006","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"34265561","2006","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"34265561","2006","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"34265561","2007","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"34265561","2007","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"34265561","2007","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"34265561","2007","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"34265561","2007","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"34265561","2007","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"34265561","2007","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"34265561","2007","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"34265561","2007","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"34265561","2007","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"34265561","2007","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"34265561","2007","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"34265561","2008","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"34265561","2008","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"34265561","2008","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"34265561","2008","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"34265561","2008","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"34265561","2008","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"34265561","2008","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"34265561","2008","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"34265561","2008","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"34265561","2008","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"34265561","2008","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"34265561","2008","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"34265561","2009","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"34265561","2009","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"34265561","2009","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"34265561","2009","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"34265561","2009","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"34265561","2009","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"34265561","2009","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"34265561","2009","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"34265561","2009","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"34265561","2009","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"34265561","2009","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"34265561","2009","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"3468098","2001","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"3468098","2001","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"3468098","2001","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"3468098","2001","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"3468098","2001","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"3468098","2001","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"3468098","2001","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"3468098","2001","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"3468098","2001","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"3468098","2001","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"3468098","2001","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"3468098","2001","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"3468098","2002","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"3468098","2002","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"3468098","2002","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"3468098","2002","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"3468098","2002","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"3468098","2002","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"3468098","2002","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"3468098","2002","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"3468098","2002","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"3468098","2002","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"3468098","2002","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"3468098","2002","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"3468098","2003","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"3468098","2003","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"3468098","2003","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"3468098","2003","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"3468098","2003","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"3468098","2003","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"3468098","2003","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"3468098","2003","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"3468098","2003","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"3468098","2003","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"3468098","2003","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"3468098","2003","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"3468098","2004","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"3468098","2004","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"3468098","2004","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"3468098","2004","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"3468098","2004","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"3468098","2004","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"3468098","2004","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"3468098","2004","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"3468098","2004","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"3468098","2004","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"3468098","2004","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"3468098","2004","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"3468098","2005","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"3468098","2005","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"3468098","2005","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"3468098","2005","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"3468098","2005","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"3468098","2005","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"3468098","2005","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"3468098","2005","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"3468098","2005","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"3468098","2005","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"3468098","2005","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"3468098","2005","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"3468098","2006","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"3468098","2006","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"3468098","2006","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"3468098","2006","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"3468098","2006","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"3468098","2006","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"3468098","2006","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"3468098","2006","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"3468098","2006","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"3468098","2006","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"3468098","2006","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"3468098","2006","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"3468098","2007","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"3468098","2007","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"3468098","2007","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"3468098","2007","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"3468098","2007","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"3468098","2007","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"3468098","2007","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
